,session_key,driver_number,i1_speed,i2_speed,st_speed,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,location,year,air_temperature,humidity,pressure,rainfall,track_temperature,wind_speed
0,7787,16,,,243.0,,,,,Melbourne,2023,63.40918918918919,54.15765765765766,1018.3666666666668,0,86.25135135135136,2.52115945945946
1,9110,16,243.82142857142858,269.75714285714287,303.14285714285717,80.70144927536231,22.330434782608695,25.903357142857143,32.46814285714286,Montréal,2023,65.35444444444445,63.901234567901234,1011.5524691358024,0,87.06777777777779,4.3441987654321
2,9141,16,305.35897435897436,190.75,302.8,113.21220930232558,33.1263488372093,49.43229545454546,30.64859090909091,Spa-Francorchamps,2023,64.172,61.92666666666667,966.6273333333334,1,82.8332,3.5672693333333334
3,9149,16,275.5625,260.1219512195122,278.63157894736844,86.9636,30.277524999999997,30.624170731707313,26.34080487804878,Zandvoort,2023,62.22535885167464,70.77511961722487,1007.8244019138756,1,76.89406698564594,6.311765071770336
4,9189,16,172.61363636363637,202.68,289.52,107.00024489795918,30.416979591836736,35.50308,41.00706,Las Vegas,2023,64.49000000000001,47.36111111111112,939.7814814814816,0,64.39,5.147171296296297
5,9472,16,234.88372093023256,258.05263157894734,299.32,97.25250000000001,31.594267857142857,41.8139298245614,23.835982456140353,Sakhir,2024,64.80929936305732,48.82165605095541,1017.1859872611466,0,74.57515923566879,1.7582535031847135
6,9531,16,199.35,256.0975609756098,288.5853658536585,95.61271794871796,27.7403,30.022414634146344,37.903125,Montréal,2024,62.810545454545455,75.7030303030303,996.3327272727272,1,73.6650909090909,2.687111515151515
7,9558,16,291.5348837209302,250.41176470588235,301.5686274509804,97.75738,32.05014,39.218411764705884,26.470411764705883,Silverstone,2024,60.38734693877551,67.33333333333333,992.1265306122448,1,81.8061224489796,3.016145578231293
8,9644,16,177.85365853658536,208.72,313.62,98.70142857142856,28.836244897959187,33.07614,36.78974,Las Vegas,2024,65.4504347826087,51.033816425120776,961.3260869565216,0,68.08434782608695,6.770437198067634
9,9673,16,253.30232558139534,255.98214285714286,296.64285714285717,108.5398,28.90905357142857,32.698232142857144,47.07782142857143,Shanghai,2024,65.5509090909091,66.06060606060606,1011.4521212121213,0,85.6269090909091,3.75816
