,session_key,driver_number,i1_speed,i2_speed,st_speed,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,location,year,air_temperature,humidity,pressure,rainfall,track_temperature,wind_speed
0,9078,16,213.73333333333332,185.6140350877193,316.49122807017545,93.05048214285715,31.99523214285714,35.16166666666666,25.916491228070175,Miami,2023,80.81135483870968,59.42580645161291,1018.3787096774196,0,98.04025806451612,8.881611612903226
1,9126,16,283.8333333333333,246.40384615384616,294.3269230769231,98.77111764705883,32.35049019607843,39.30084615384615,27.088615384615384,Silverstone,2023,70.6523178807947,56.18543046357616,1001.2258278145696,0,87.69390728476822,6.764332450331127
2,9149,16,275.5625,260.1219512195122,278.63157894736844,86.9636,30.277524999999997,30.624170731707313,26.34080487804878,Zandvoort,2023,62.22535885167464,70.77511961722487,1007.8244019138756,1,76.89406698564594,6.311765071770336
3,9189,16,172.61363636363637,202.68,289.52,107.00024489795918,30.416979591836736,35.50308,41.00706,Las Vegas,2023,64.49000000000001,47.36111111111112,939.7814814814816,0,64.39,5.147171296296297
4,9213,16,209.76,181.48214285714286,300.7857142857143,102.59167272727274,27.818163636363636,41.034,33.74089285714286,Austin,2023,85.92821428571429,41.910714285714285,993.7309523809524,0,105.1314285714286,7.414057142857143
5,9496,16,274.9555555555556,293.9056603773585,291.64150943396226,129.52971153846153,66.96903846153846,43.98356603773585,19.576509433962265,Suzuka,2024,71.04408839779006,43.430939226519335,1012.3723756906076,0,99.50198895027624,5.012857458563537
6,9507,16,205.04,181.08771929824562,308.1929824561403,95.78748214285714,32.85410714285714,36.21157894736842,26.695087719298243,Miami,2024,83.33945205479452,59.04794520547945,1016.4513698630136,0,112.27260273972604,6.867283561643836
7,9582,16,286.8,267.6060606060606,306.54545454545456,75.94550769230769,25.95370769230769,27.468909090909094,22.545727272727273,Zandvoort,2024,66.17657534246575,61.04794520547945,1019.9787671232876,0,87.34753424657535,10.135448630136986
8,9625,16,286.030303030303,276.1830985915493,316.6909090909091,85.41944285714285,30.790185714285716,32.89412676056338,22.065901408450706,Mexico City,2024,67.79962264150944,51.0503144654088,785.2528301886792,0,96.0845283018868,4.811660377358491
9,9644,16,177.85365853658536,208.72,313.62,98.70142857142856,28.836244897959187,33.07614,36.78974,Las Vegas,2024,65.4504347826087,51.033816425120776,961.3260869565216,0,68.08434782608695,6.770437198067634
