,session_key,driver_number,i1_speed,i2_speed,st_speed,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,location,year,air_temperature,humidity,pressure,rainfall,track_temperature,wind_speed
0,9133,16,278.11475409836066,237.54285714285714,292.1276595744681,84.96555072463768,30.932347826086954,30.150371428571425,23.911514285714286,Budapest,2023,83.85536585365855,32.80487804878049,988.4018292682928,0,119.44268292682926,3.2231896341463417
1,9157,16,315.16279069767444,322.8627450980392,326.7608695652174,86.87530000000001,28.52982,29.873588235294118,28.475529411764704,Monza,2023,84.79423076923078,42.32051282051282,1000.5615384615384,0,109.27076923076925,2.549606410256411
2,9165,16,282.54716981132077,254.79032258064515,272.7708333333333,103.50903278688526,30.497655737704918,44.06564516129033,28.935935483870967,Marina Bay,2023,85.71977272727273,72.0284090909091,1008.9784090909092,0,97.55988636363637,3.1673886363636363
3,9213,16,209.76,181.48214285714286,300.7857142857143,102.59167272727274,27.818163636363636,41.034,33.74089285714286,Austin,2023,85.92821428571429,41.910714285714285,993.7309523809524,0,105.1314285714286,7.414057142857143
4,9221,16,226.8235294117647,276.2105263157895,291.3018867924528,92.55251785714286,34.83816071428571,30.435105263157894,27.619894736842106,Lusail,2023,88.62822784810126,73.17721518987342,1009.7765822784812,0,98.46556962025318,1.986399367088608
5,9507,16,205.04,181.08771929824562,308.1929824561403,95.78748214285714,32.85410714285714,36.21157894736842,26.695087719298243,Miami,2024,83.33945205479452,59.04794520547945,1016.4513698630136,0,112.27260273972604,6.867283561643836
6,9550,16,301.089552238806,224.5211267605634,301.07042253521126,72.11098571428572,18.690685714285713,31.87261971830986,21.635676056338028,Spielberg,2024,84.96657342657343,35.00699300699301,932.862937062937,1,115.55776223776223,3.73094055944056
7,9566,16,281.23214285714283,239.85714285714286,291.68888888888887,84.20952173913044,30.520710144927538,29.839514285714287,23.881700000000002,Budapest,2024,83.88296774193549,46.92258064516129,981.6767741935485,0,112.84903225806453,2.7955283870967738
8,9590,16,315.6666666666667,320.64150943396226,324.47727272727275,84.47207692307691,27.862499999999997,28.630547169811322,28.012566037735848,Monza,2024,91.5827067669173,32.285714285714285,993.2285714285714,0,120.7603007518797,3.3975488721804514
9,9606,16,300.4035087719298,267.7903225806452,288.27272727272725,98.49034426229508,29.131049180327867,41.76654838709677,27.64393548387097,Marina Bay,2024,87.41525000000001,74.65,1008.024375,0,97.602125,2.1363350000000003
