,session_key,driver_number,i1_speed,i2_speed,st_speed,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,location,year,air_temperature,humidity,pressure,rainfall,track_temperature,wind_speed
0,9133,23,271.66037735849056,235.1014492753623,292.4782608695652,85.60541176470588,31.009838235294115,30.683434782608696,23.977623188405797,Budapest,2023,83.85536585365855,32.80487804878049,988.4018292682928,0,119.44268292682926,3.2231896341463417
1,9157,23,315.875,313.5686274509804,320.4468085106383,87.50928,28.667019999999997,30.101392156862747,28.75964705882353,Monza,2023,84.79423076923078,42.32051282051282,1000.5615384615384,0,109.27076923076925,2.549606410256411
2,9165,23,294.6949152542373,261.56451612903226,286.9423076923077,104.22554098360655,30.430803278688526,44.6166935483871,29.218096774193548,Marina Bay,2023,85.71977272727273,72.0284090909091,1008.9784090909092,0,97.55988636363637,3.1673886363636363
3,9213,23,205.91304347826087,178.05357142857142,302.2857142857143,103.5037818181818,28.46169090909091,41.1205,33.967910714285715,Austin,2023,85.92821428571429,41.910714285714285,993.7309523809524,0,105.1314285714286,7.414057142857143
4,9221,23,222.4255319148936,268.17543859649123,294.6190476190476,93.13873214285715,35.03583928571429,30.7410350877193,27.804157894736843,Lusail,2023,88.62822784810126,73.17721518987342,1009.7765822784812,0,98.46556962025318,1.986399367088608
5,9507,23,205.81132075471697,177.2280701754386,320.719298245614,96.82158928571428,33.407178571428574,36.61612280701755,26.80436842105263,Miami,2024,83.33945205479452,59.04794520547945,1016.4513698630136,0,112.27260273972604,6.867283561643836
6,9550,23,298.7049180327869,223.81428571428572,301.2857142857143,72.36459420289856,18.29472463768116,32.272328571428574,21.83857142857143,Spielberg,2024,84.96657342657343,35.00699300699301,932.862937062937,1,115.55776223776223,3.73094055944056
7,9566,23,269.58620689655174,234.52941176470588,290.9047619047619,85.68994029850745,30.986895522388057,30.653926470588235,24.084014705882353,Budapest,2024,83.88296774193549,46.92258064516129,981.6767741935485,0,112.84903225806453,2.7955283870967738
8,9590,23,314.3095238095238,317.54716981132077,326.531914893617,85.6965,28.055038461538462,29.23333962264151,28.474886792452832,Monza,2024,91.5827067669173,32.285714285714285,993.2285714285714,0,120.7603007518797,3.3975488721804514
9,9606,23,282.42857142857144,259.53333333333336,280.07142857142856,103.56657142857144,31.122285714285713,43.06046666666667,29.46333333333333,Marina Bay,2024,87.41525000000001,74.65,1008.024375,0,97.602125,2.1363350000000003
