,session_key,date_start,driver_number,i1_speed,i2_speed,st_speed,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,lap_number,air_temperature,humidity,pressure,rainfall,track_temperature,wind_direction,wind_speed,meeting_key
217,9558,2024-07-07 14:04,23,317.0,260.0,331.0,93.158,29.62,38.091,25.447,2,61.16,63.0,992.0,0,91.4,215,3.5792,1240
218,9558,2024-07-07 14:06,23,,256.0,325.0,93.373,29.733,38.034,25.606,3,61.34,62.0,991.9,0,91.4,235,4.474,1240
219,9558,2024-07-07 14:08,23,313.0,258.0,324.0,93.059,29.543,38.062,25.454,4,61.34,61.0,991.9,0,75.38,216,5.5925,1240
220,9558,2024-07-07 14:09,23,312.0,259.0,322.0,92.846,29.783,37.726,25.337,5,61.16,60.0,992.0,0,75.2,243,4.9214,1240
221,9558,2024-07-07 14:11,23,299.0,257.0,308.0,93.014,29.879,37.717,25.418,6,61.16,61.0,992.0,0,75.74000000000001,248,4.6977,1240
222,9558,2024-07-07 14:12,23,,256.0,302.0,92.939,29.816,37.648,25.475,7,61.34,61.0,992.0,0,77.72,251,4.6977,1240
223,9558,2024-07-07 14:14,23,297.0,255.0,305.0,92.798,29.718,37.603,25.477,8,61.52,60.0,992.0,0,78.80000000000001,256,3.5792,1240
224,9558,2024-07-07 14:15,23,296.0,257.0,302.0,92.933,29.786,37.646,25.501,9,61.7,61.0,992.0,0,78.98,320,4.474,1240
225,9558,2024-07-07 14:17,23,299.0,255.0,303.0,93.073,29.765,37.679,25.629,10,62.24,61.0,992.0,0,78.25999999999999,208,3.3555,1240
226,9558,2024-07-07 14:18,23,297.0,255.0,303.0,92.981,29.81,37.723,25.448,11,62.24,62.0,991.9,0,78.08000000000001,231,3.8029,1240
227,9558,2024-07-07 14:20,23,298.0,256.0,306.0,92.567,29.743,37.38,25.444,12,62.06,59.0,991.9,0,77.53999999999999,234,4.6977,1240
228,9558,2024-07-07 14:21,23,296.0,257.0,304.0,92.769,29.864,37.424,25.481,13,62.06,61.0,991.8,0,77.36,205,4.6977,1240
229,9558,2024-07-07 14:23,23,297.0,257.0,304.0,92.538,29.682,37.413,25.443,14,61.88,59.0,991.9,0,76.64,211,4.6977,1240
230,9558,2024-07-07 14:25,23,312.0,259.0,321.0,92.265,29.539,37.395,25.331,15,61.7,59.0,992.0,0,76.28,187,4.2503,1240
231,9558,2024-07-07 14:26,23,310.0,258.0,322.0,93.178,29.57,37.652,25.956,16,61.7,59.0,991.9,0,75.92,242,3.1318,1240
232,9558,2024-07-07 14:28,23,,258.0,326.0,94.873,29.588,37.832,27.453,17,61.52,62.0,992.1,0,75.74000000000001,242,3.5792,1240
233,9558,2024-07-07 14:29,23,308.0,253.0,321.0,95.323,30.198,37.694,27.431,18,61.7,61.0,992.1,0,75.74000000000001,276,3.3555,1240
234,9558,2024-07-07 14:31,23,285.0,241.0,303.0,104.619,34.216,41.761,28.642,19,61.52,63.0,992.0,1,73.75999999999999,103,3.3555,1240
235,9558,2024-07-07 14:33,23,293.0,253.0,306.0,96.53,31.395,38.624,26.511,20,60.98,67.0,992.2,1,72.5,230,1.5659,1240
236,9558,2024-07-07 14:34,23,296.0,256.0,313.0,93.646,30.17,37.757,25.719,21,60.620000000000005,67.0,992.1,1,72.14,299,3.5792,1240
237,9558,2024-07-07 14:36,23,298.0,255.0,309.0,93.086,29.764,37.685,25.637,22,59.72,68.0,992.2,1,71.78,210,2.0133,1240
238,9558,2024-07-07 14:37,23,296.0,255.0,303.0,92.891,29.758,37.613,25.52,23,59.36,68.0,992.1,1,71.6,266,1.5659,1240
239,9558,2024-07-07 14:39,23,317.0,257.0,330.0,93.96,29.631,38.141,26.188,24,59.18,68.0,992.2,1,71.42,169,1.7896,1240
240,9558,2024-07-07 14:40,23,316.0,255.0,306.0,95.612,29.917,38.761,26.934,25,59.18,68.0,992.2,1,71.6,251,1.7896,1240
241,9558,2024-07-07 14:42,23,299.0,248.0,302.0,103.771,30.626,43.153,29.992,26,59.18,67.0,992.3,1,71.6,225,2.237,1240
242,9558,2024-07-07 14:44,23,290.0,239.0,300.0,107.754,32.341,47.181,28.232,27,59.18,68.0,992.2,1,70.52,272,1.5659,1240
243,9558,2024-07-07 14:45,23,283.0,245.0,295.0,128.459,58.472,41.494,28.493,28,59.18,68.0,992.3,1,70.16,267,1.3422,1240
244,9558,2024-07-07 14:48,23,284.0,244.0,295.0,101.726,32.027,41.29,28.409,29,58.82,71.0,992.5,1,69.62,176,2.4607,1240
245,9558,2024-07-07 14:49,23,,242.0,294.0,103.271,32.255,41.744,29.272,30,58.82,70.0,992.5,1,69.25999999999999,240,2.0133,1240
246,9558,2024-07-07 14:51,23,286.0,240.0,296.0,103.229,32.454,41.623,29.152,31,58.64,73.0,992.4,1,69.25999999999999,207,3.8029,1240
247,9558,2024-07-07 14:53,23,287.0,240.0,302.0,104.304,32.626,42.125,29.553,32,58.28,73.0,992.5,1,69.25999999999999,230,3.8029,1240
248,9558,2024-07-07 14:55,23,288.0,238.0,298.0,104.82,32.729,42.557,29.534,33,58.1,74.0,992.5,1,69.25999999999999,224,3.1318,1240
249,9558,2024-07-07 14:56,23,291.0,240.0,300.0,105.216,33.108,42.763,29.345,34,58.28,75.0,992.6,1,69.80000000000001,247,1.1185,1240
250,9558,2024-07-07 14:58,23,284.0,241.0,302.0,105.202,33.118,43.02,29.064,35,58.28,76.0,992.5,1,70.34,218,3.3555,1240
251,9558,2024-07-07 15:00,23,292.0,243.0,300.0,103.075,32.953,42.03,28.092,36,58.28,75.0,992.5,1,70.16,240,3.8029,1240
252,9558,2024-07-07 15:01,23,291.0,243.0,296.0,100.273,31.87,40.87,27.533,37,58.1,76.0,992.5,1,70.52,232,2.6844,1240
253,9558,2024-07-07 15:03,23,295.0,245.0,302.0,97.843,31.757,40.227,25.859,38,58.28,77.0,992.5,1,74.84,242,4.0266,1240
254,9558,2024-07-07 15:05,23,297.0,250.0,297.0,117.678,53.115,38.585,25.978,39,58.28,78.0,992.5,0,76.28,245,3.1318,1240
255,9558,2024-07-07 15:07,23,,258.0,307.0,90.889,29.039,36.956,24.894,40,59.18,74.0,992.6,0,75.92,196,1.7896,1240
256,9558,2024-07-07 15:08,23,318.0,261.0,327.0,90.715,28.644,36.947,25.124,41,59.36,73.0,992.5,0,75.56,260,4.9214,1240
257,9558,2024-07-07 15:10,23,310.0,240.0,316.0,90.458,28.921,36.742,24.795,42,59.540000000000006,75.0,992.4,0,76.46000000000001,233,1.7896,1240
258,9558,2024-07-07 15:11,23,311.0,263.0,316.0,90.126,28.831,36.486,24.809,43,59.36,75.0,992.5,0,77.0,289,3.1318,1240
259,9558,2024-07-07 15:13,23,313.0,264.0,331.0,90.74,28.967,36.502,25.271,44,59.72,72.0,992.5,1,76.1,215,4.474,1240
260,9558,2024-07-07 15:14,23,309.0,265.0,331.0,90.406,29.201,36.6,24.605,45,59.72,73.0,992.5,1,76.1,241,4.474,1240
261,9558,2024-07-07 15:16,23,294.0,260.0,300.0,90.234,29.113,36.438,24.683,46,59.900000000000006,71.0,992.6,0,77.0,246,4.474,1240
262,9558,2024-07-07 15:17,23,296.0,260.0,301.0,90.148,29.107,36.306,24.735,47,60.08,69.0,992.5,0,76.82,103,2.0133,1240
263,9558,2024-07-07 15:19,23,295.0,260.0,300.0,90.068,29.132,36.381,24.555,48,60.26,71.0,992.5,0,77.36,232,2.6844,1240
264,9558,2024-07-07 15:20,23,296.0,261.0,299.0,89.96,29.038,36.352,24.57,49,60.26,72.0,992.6,0,77.36,225,3.3555,1240
265,9558,2024-07-07 15:22,23,,260.0,300.0,89.828,29.05,36.201,24.577,50,60.44,69.0,992.5,0,77.72,219,3.8029,1240
266,9558,2024-07-07 15:23,23,,260.0,300.0,89.916,29.163,36.248,24.505,51,60.620000000000005,69.0,992.5,0,77.9,230,3.1318,1240
267,9558,2024-07-07 15:25,23,295.0,263.0,307.0,89.718,29.121,36.186,24.411,52,60.44,69.0,992.5,0,77.36,241,1.5659,1240
